OBJECTID,AQI,Category,ResponsiblePollutant,PollenCount,PollenType,PollenDescription,ReportDateTime
7760,40,Good,Ozone 8-hr,7,Cedar, Grass,2008/06/11 05:00:00+00
7761,43,Good,PM2.5,4,Cedar, Grass,2008/06/10 05:00:00+00
7762,44,Good,PM2.5,5,Cedar, Grass,2008/06/09 05:00:00+00
7763,38,Good,PM2.5,,,Not on file,2008/06/08 05:00:00+00
7764,38,Good,PM2.5,,,Not on file,2008/06/07 05:00:00+00
7765,36,Good,PM2.5,8,Grass, Maple,2008/06/06 05:00:00+00
7766,34,Good,PM2.5,7,Grass, Maple,2008/06/05 05:00:00+00
7767,43,Good,PM2.5,7,Grass, Maple,2008/06/04 05:00:00+00
7768,49,Good,Ozone 8-hr,3,Grass, Maple,2008/06/03 05:00:00+00
7769,36,Good,Ozone 8-hr,3,Grass, Maple,2008/06/02 05:00:00+00
7770,62,Moderate,PM2.5,,,Not on file,2008/06/01 05:00:00+00
7771,63,Moderate,PM2.5,,,Not on file,2008/05/31 05:00:00+00
7772,64,Moderate,PM2.5,23,Grass, Maple,2008/05/30 05:00:00+00
7773,41,Good,PM2.5,10,Cedar, Grass,2008/05/29 05:00:00+00
7774,,Not on file,,,,Not on file,2008/05/29 05:00:00+00
7775,30,Good,Ozone 8-hr,25,, Cedar,2008/05/28 05:00:00+00
7776,53,Moderate,PM2.5,26,Cedar, Grass,2008/05/27 05:00:00+00
7777,,Not on file,,,,Not on file,2008/05/27 05:00:00+00
7778,58,Moderate,Ozone 8-hr,,,Not on file,2008/05/26 05:00:00+00
7779,43,Good,PM2.5,,,Not on file,2008/05/25 05:00:00+00
7780,64,Moderate,PM2.5,,,Not on file,2008/05/24 05:00:00+00
7781,54,Moderate,Ozone 8-hr,53,Cedar, Grass,2008/05/23 05:00:00+00
7782,,Not on file,,,,Not on file,2008/05/22 05:00:00+00
7783,43,Good,PM2.5,90,Grass, Maple,2008/05/22 05:00:00+00
7784,55,Moderate,PM2.5,80,Grass, Maple,2008/05/21 05:00:00+00
7785,46,Good,PM2.5,182,Grass, Maple,2008/05/20 05:00:00+00
7786,42,Good,Ozone 8-hr,146,Grass, Maple,2008/05/19 05:00:00+00
7787,46,Good,Ozone 8-hr,,,Not on file,2008/05/18 05:00:00+00
7788,36,Good,Ozone 8-hr,,,Not on file,2008/05/17 05:00:00+00
7789,46,Good,PM2.5,12,Grass, Maple,2008/05/16 05:00:00+00
7790,,Not on file,,,,Not on file,2008/05/16 05:00:00+00
7791,53,Moderate,PM2.5,10,Hickory, Maple,2008/05/15 05:00:00+00
7792,43,Good,Ozone 8-hr,23,Hickory, Maple,2008/05/14 05:00:00+00
7793,,Not on file,,,,Not on file,2008/05/13 05:00:00+00
7794,39,Good,Ozone 8-hr,26,Hickory, Maple,2008/05/13 05:00:00+00
7795,31,Good,Ozone 8-hr,60,Hickory, Maple,2008/05/12 05:00:00+00
7796,50,Good,PM2.5,,,Not on file,2008/05/11 05:00:00+00
7797,42,Good,PM2.5,,,Not on file,2008/05/10 05:00:00+00
7798,52,Moderate,PM2.5,15,Maple, Mulberry,2008/05/09 05:00:00+00
7799,64,Moderate,Ozone 8-hr,63,Maple, Mulberry,2008/05/08 05:00:00+00
7800,67,Moderate,Ozone 8-hr,92,Maple, Mulberry,2008/05/07 05:00:00+00
7801,51,Moderate,Ozone 8-hr,45,Maple, Mulberry,2008/05/06 05:00:00+00
7802,42,Good,PM2.5,55,Cedar, Maple,2008/05/05 05:00:00+00
7803,41,Good,Ozone 8-hr,,,Not on file,2008/05/04 05:00:00+00
7804,56,Moderate,PM2.5,,,Not on file,2008/05/03 05:00:00+00
7805,58,Moderate,Ozone 8-hr,71,Cedar, Maple,2008/05/02 05:00:00+00
7806,64,Moderate,Ozone 8-hr,101,Cedar, Maple,2008/05/01 05:00:00+00
7807,38,Good,Ozone 8-hr,41,Cedar, Maple,2008/04/30 05:00:00+00
7808,34,Good,Ozone 8-hr,84,Cedar, Maple,2008/04/29 05:00:00+00
7809,39,Good,PM2.5,320,Cedar, Maple,2008/04/28 05:00:00+00
7810,29,Good,Ozone 8-hr,,,Not on file,2008/04/27 05:00:00+00
7811,,Not on file,,,,Not on file,2008/04/26 05:00:00+00
7812,42,Good,PM2.5,,,Not on file,2008/04/26 05:00:00+00
7813,57,Moderate,PM2.5,290,Cedar, Maple,2008/04/25 05:00:00+00
7814,,Not on file,,,,Not on file,2008/04/24 05:00:00+00
7815,66,Moderate,PM2.5,330,Cedar, Maple,2008/04/24 05:00:00+00
7816,66,Moderate,Ozone 8-hr,231,Cedar, Maple,2008/04/23 05:00:00+00
7817,57,Moderate,PM2.5,199,Cedar, Maple,2008/04/22 05:00:00+00
7818,38,Good,Ozone 8-hr,52,Cedar, Maple,2008/04/21 05:00:00+00
7819,30,Good,Ozone 8-hr,,,Not on file,2008/04/20 05:00:00+00
7820,49,Good,PM2.5,,,Not on file,2008/04/19 05:00:00+00
7821,,Not on file,,,,Not on file,2008/04/19 05:00:00+00
7822,59,Moderate,PM2.5,259,Cedar, Maple,2008/04/18 05:00:00+00
7823,57,Moderate,PM2.5,175,Cedar, Maple,2008/04/17 05:00:00+00
7824,38,Good,Ozone 8-hr,100,Cedar, Maple,2008/04/16 05:00:00+00
7825,31,Good,PM2.5,63,Cedar, Maple,2008/04/15 05:00:00+00
7826,44,Good,PM2.5,,,Not on file,2008/04/14 05:00:00+00
7827,,Not on file,PM2.5,,,Not on file,2008/04/14 05:00:00+00
7828,24,Good,PM2.5,100,Cedar, Maple,2008/04/14 05:00:00+00
7829,34,Good,Ozone 8-hr,,,Not on file,2008/04/13 05:00:00+00
7830,39,Good,PM2.5,,,Not on file,2008/04/13 05:00:00+00
7831,35,Good,Ozone 8-hr,,,Not on file,2008/04/12 05:00:00+00
7832,,Not on file,,,,Not on file,2008/04/12 05:00:00+00
7833,39,Good,Ozone 8-hr,,,Not on file,2008/04/12 05:00:00+00
7834,46,Good,PM2.5,247,Cedar, Maple,2008/04/11 05:00:00+00
7835,55,Moderate,PM2.5,1353,Cedar, Maple,2008/04/10 05:00:00+00
7836,60,Moderate,PM2.5,1333,Cedar, Maple,2008/04/09 05:00:00+00
7837,51,Moderate,PM2.5,1133,Cedar, Maple,2008/04/08 05:00:00+00
7838,45,Good,PM2.5,221,Cedar, Maple,2008/04/07 05:00:00+00
7839,51,Moderate,PM2.5,,,Not on file,2008/04/06 05:00:00+00
7840,26,Good,PM2.5,,,Not on file,2008/04/05 05:00:00+00
7841,46,Good,PM2.5,37,, Cedar,2008/04/04 05:00:00+00
7842,32,Good,Ozone 8-hr,40,, Cedar,2008/04/03 05:00:00+00
7843,24,Good,Ozone 8-hr,27,Cedar, Maple,2008/04/02 05:00:00+00
7844,49,Good,PM2.5,31,Cedar, Maple,2008/04/01 05:00:00+00
7845,54,Moderate,PM2.5,222,Cedar, Maple,2008/03/31 05:00:00+00
7846,49,Good,PM2.5,,,Not on file,2008/03/30 05:00:00+00
7847,42,Good,PM2.5,,,Not on file,2008/03/29 05:00:00+00
7848,52,Moderate,PM2.5,127,Cedar, Maple,2008/03/28 05:00:00+00
7849,53,Moderate,PM2.5,67,Cedar, Maple,2008/03/27 05:00:00+00
7850,40,Good,Ozone 8-hr,1,Cedar, Pine,2008/03/26 05:00:00+00
7851,31,Good,PM2.5,1,Cedar, Pine,2008/03/25 05:00:00+00
7852,36,Good,PM2.5,6,Cedar, Pine,2008/03/24 05:00:00+00
7853,42,Good,PM2.5,,,Not on file,2008/03/23 05:00:00+00
7854,44,Good,Ozone 8-hr,,,Not on file,2008/03/22 05:00:00+00
7855,35,Good,PM2.5,3,Cedar, Maple,2008/03/21 05:00:00+00
7856,27,Good,PM2.5,3,Cedar, Maple,2008/03/20 05:00:00+00
7857,56,Moderate,PM2.5,5,Cedar, Maple,2008/03/19 05:00:00+00
7858,45,Good,PM2.5,28,Cedar, Maple,2008/03/18 05:00:00+00
7859,47,Good,PM2.5,4,Cedar, Maple,2008/03/17 05:00:00+00
7860,31,Good,PM2.5,,,Not on file,2008/03/16 05:00:00+00
7861,49,Good,PM2.5,,,Not on file,2008/03/15 05:00:00+00
7862,45,Good,Ozone 8-hr,,, Alder,2008/03/14 05:00:00+00
7863,46,Good,PM2.5,41,, Alder,2008/03/13 05:00:00+00
7864,37,Good,PM2.5,6,Alder, Cedar,2008/03/12 05:00:00+00
7865,,Not on file,,,,Not on file,2008/03/12 05:00:00+00
7866,38,Good,PM2.5,8,Alder, Cedar,2008/03/11 05:00:00+00
7867,37,Good,PM2.5,4,Alder, Cedar,2008/03/10 05:00:00+00
7868,29,Good,Ozone 8-hr,,,Not on file,2008/03/09 06:00:00+00
7869,36,Good,PM2.5,,,Not on file,2008/03/08 06:00:00+00
7870,48,Good,PM2.5,4,Alder, Cedar,2008/03/07 06:00:00+00
7871,32,Good,PM2.5,4,Alder, Cedar,2008/03/06 06:00:00+00
7872,23,Good,Ozone 8-hr,13,Cedar, Elm,2008/03/05 06:00:00+00
7873,48,Good,PM2.5,35,Cedar, Elm,2008/03/04 06:00:00+00
7874,41,Good,Ozone 8-hr,69,Cedar, Elm,2008/03/03 06:00:00+00
7875,28,Good,Ozone 8-hr,,,Not on file,2008/03/02 06:00:00+00
7876,39,Good,PM2.5,,,Not on file,2008/03/01 06:00:00+00
7877,31,Good,PM2.5,,,Not on file,2008/02/29 06:00:00+00
7878,22,Good,PM2.5,,,Not on file,2008/02/28 06:00:00+00
7879,38,Good,PM2.5,,,Not on file,2008/02/27 06:00:00+00
7880,57,Moderate,PM2.5,,,Not on file,2008/02/26 06:00:00+00
7881,61,Moderate,PM2.5,,,Not on file,2008/02/25 06:00:00+00
7882,51,Moderate,PM2.5,,,Not on file,2008/02/24 06:00:00+00
7883,36,Good,PM2.5,,,Not on file,2008/02/23 06:00:00+00
7884,36,Good,PM2.5,,,Not on file,2008/02/22 06:00:00+00
7885,28,Good,PM2.5,,,Not on file,2008/02/21 06:00:00+00
7886,21,Good,PM2.5,,,Not on file,2008/02/20 06:00:00+00
7887,18,Good,PM2.5,,,Not on file,2008/02/19 06:00:00+00
7888,43,Good,PM2.5,,,Not on file,2008/02/18 06:00:00+00
7889,43,Good,PM2.5,,,Not on file,2008/02/18 06:00:00+00
7890,57,Moderate,PM2.5,,,Not on file,2008/02/17 06:00:00+00
7891,45,Good,PM2.5,,,Not on file,2008/02/16 06:00:00+00
7892,35,Good,PM2.5,,,Not on file,2008/02/15 06:00:00+00
7893,37,Good,PM2.5,,,Not on file,2008/02/14 06:00:00+00
7894,34,Good,PM2.5,,,Not on file,2008/02/13 06:00:00+00
7895,21,Good,PM2.5,,,Not on file,2008/02/12 06:00:00+00
7896,20,Good,PM2.5,,,Not on file,2008/02/11 06:00:00+00
7897,24,Good,PM2.5,,,Not on file,2008/02/10 06:00:00+00
7898,37,Good,PM2.5,,,Not on file,2008/02/09 06:00:00+00
7899,30,Good,PM2.5,,,Not on file,2008/02/08 06:00:00+00
7900,20,Good,PM2.5,,,Not on file,2008/02/07 06:00:00+00
7901,44,Good,PM2.5,,,Not on file,2008/02/06 06:00:00+00
7902,43,Good,PM2.5,,,Not on file,2008/02/05 06:00:00+00
7903,38,Good,PM2.5,,,Not on file,2008/02/04 06:00:00+00
7904,37,Good,PM2.5,,,Not on file,2008/02/03 06:00:00+00
7905,33,Good,PM2.5,,,Not on file,2008/02/02 06:00:00+00
7906,22,Good,PM2.5,,,Not on file,2008/02/01 06:00:00+00
7907,26,Good,PM2.5,,,Not on file,2008/01/31 06:00:00+00
7908,28,Good,PM2.5,,,Not on file,2008/01/30 06:00:00+00
7909,35,Good,PM2.5,,,Not on file,2008/01/29 06:00:00+00
7910,36,Good,PM2.5,,,Not on file,2008/01/28 06:00:00+00
7911,25,Good,PM2.5,,,Not on file,2008/01/27 06:00:00+00
7912,29,Good,PM2.5,,,Not on file,2008/01/26 06:00:00+00
7913,31,Good,PM2.5,,,Not on file,2008/01/25 06:00:00+00
7914,53,Moderate,PM2.5,,,Not on file,2008/01/24 06:00:00+00
7915,28,Good,PM2.5,,,Not on file,2008/01/23 06:00:00+00
7916,30,Good,PM2.5,,,Not on file,2008/01/22 06:00:00+00
7917,24,Good,PM2.5,,,Not on file,2008/01/21 06:00:00+00
7918,20,Good,PM2.5,,,Not on file,2008/01/20 06:00:00+00
7919,26,Good,PM2.5,,,Not on file,2008/01/19 06:00:00+00
7920,28,Good,PM2.5,,,Not on file,2008/01/18 06:00:00+00
7921,31,Good,PM2.5,,,Not on file,2008/01/17 06:00:00+00
7922,,Not on file,,,,Not on file,2008/01/16 06:00:00+00
7923,36,Good,PM2.5,,,Not on file,2008/01/16 06:00:00+00
7924,25,Good,PM2.5,,,Not on file,2008/01/15 06:00:00+00
7925,31,Good,PM2.5,,,Not on file,2008/01/14 06:00:00+00
7926,33,Good,PM2.5,,,Not on file,2008/01/13 06:00:00+00
7927,26,Good,PM2.5,,,Not on file,2008/01/12 06:00:00+00
7928,22,Good,PM2.5,,,Not on file,2008/01/11 06:00:00+00
7929,18,Good,PM2.5,,,Not on file,2008/01/10 06:00:00+00
7930,23,Good,PM2.5,,,Not on file,2008/01/09 06:00:00+00
7931,27,Good,PM2.5,,,Not on file,2008/01/08 06:00:00+00
7932,32,Good,PM2.5,,,Not on file,2008/01/07 06:00:00+00
7933,25,Good,PM2.5,,,Not on file,2008/01/06 06:00:00+00
7934,,Not on file,,,,Not on file,2008/01/06 06:00:00+00
7935,30,Good,PM2.5,,,Not on file,2008/01/05 06:00:00+00
7936,26,Good,PM2.5,,,Not on file,2008/01/04 06:00:00+00
7937,23,Good,PM2.5,,,Not on file,2008/01/03 06:00:00+00
7938,18,Good,PM2.5,,,Not on file,2008/01/02 06:00:00+00
7939,26,Good,PM2.5,,,Not on file,2008/01/01 06:00:00+00
7940,34,Good,PM2.5,,,Not on file,2007/12/31 06:00:00+00
7941,25,Good,PM2.5,,,Not on file,2007/12/30 06:00:00+00
7942,26,Good,PM2.5,,,Not on file,2007/12/29 06:00:00+00
7943,25,Good,PM2.5,,,Not on file,2007/12/28 06:00:00+00
7944,36,Good,PM2.5,,,Not on file,2007/12/27 06:00:00+00
7945,34,Good,PM2.5,,,Not on file,2007/12/26 06:00:00+00
7946,23,Good,PM2.5,,,Not on file,2007/12/25 06:00:00+00
7947,16,Good,PM2.5,,,Not on file,2007/12/24 06:00:00+00
7948,39,Good,PM2.5,,,Not on file,2007/12/23 06:00:00+00
7949,42,Good,PM2.5,,,Not on file,2007/12/22 06:00:00+00
7950,55,Moderate,PM2.5,,,Not on file,2007/12/21 06:00:00+00
7951,46,Good,PM2.5,,,Not on file,2007/12/20 06:00:00+00
7952,31,Good,PM2.5,,,Not on file,2007/12/19 06:00:00+00
7953,34,Good,PM2.5,,,Not on file,2007/12/18 06:00:00+00
7954,31,Good,PM2.5,,,Not on file,2007/12/17 06:00:00+00
7955,34,Good,PM2.5,,,Not on file,2007/12/16 06:00:00+00
7956,46,Good,PM2.5,,,Not on file,2007/12/15 06:00:00+00
7957,26,Good,PM2.5,,,Not on file,2007/12/14 06:00:00+00
7958,34,Good,PM2.5,,,Not on file,2007/12/13 06:00:00+00
7959,,Not on file,,,,Not on file,2007/12/12 06:00:00+00
7960,39,Good,PM2.5,,,Not on file,2007/12/12 06:00:00+00
7961,49,Good,PM2.5,,,Not on file,2007/12/11 06:00:00+00
7962,47,Good,PM2.5,,,Not on file,2007/12/10 06:00:00+00
7963,68,Moderate,PM2.5,,,Not on file,2007/12/09 06:00:00+00
7964,55,Moderate,PM2.5,,,Not on file,2007/12/08 06:00:00+00
7965,39,Good,PM2.5,,,Not on file,2007/12/07 06:00:00+00
7966,29,Good,PM2.5,,,Not on file,2007/12/06 06:00:00+00
7967,33,Good,PM2.5,,,Not on file,2007/12/05 06:00:00+00
7968,24,Good,PM2.5,,,Not on file,2007/12/04 06:00:00+00
7969,55,Moderate,PM2.5,,,Not on file,2007/12/03 06:00:00+00
7970,35,Good,PM2.5,,,Not on file,2007/12/02 06:00:00+00
7971,32,Good,PM2.5,,,Not on file,2007/12/01 06:00:00+00
7972,29,Good,PM2.5,,,Not on file,2007/11/30 06:00:00+00
7973,39,Good,PM2.5,,,Not on file,2007/11/29 06:00:00+00
7974,41,Good,PM2.5,,,Not on file,2007/11/28 06:00:00+00
7975,17,Good,PM2.5,,,Not on file,2007/11/27 06:00:00+00
7976,33,Good,PM2.5,,,Not on file,2007/11/26 06:00:00+00
7977,31,Good,PM2.5,,,Not on file,2007/11/25 06:00:00+00
7978,21,Good,PM2.5,,,Not on file,2007/11/24 06:00:00+00
7979,11,Good,PM2.5,,,Not on file,2007/11/23 06:00:00+00
7980,32,Good,PM2.5,,,Not on file,2007/11/22 06:00:00+00
7981,44,Good,PM2.5,,,Not on file,2007/11/21 06:00:00+00
7982,,Not on file,,,,Not on file,2007/11/20 06:00:00+00
7983,43,Good,PM2.5,,,Not on file,2007/11/20 06:00:00+00
7984,62,Moderate,PM2.5,,,Not on file,2007/11/19 06:00:00+00
7985,45,Good,PM2.5,,,Not on file,2007/11/18 06:00:00+00
7986,28,Good,PM2.5,,,Not on file,2007/11/17 06:00:00+00
7987,21,Good,PM2.5,,,Not on file,2007/11/16 06:00:00+00
7988,32,Good,PM2.5,,,Not on file,2007/11/15 06:00:00+00
7989,47,Good,PM2.5,,,Not on file,2007/11/14 06:00:00+00
7990,59,Moderate,PM2.5,,,Not on file,2007/11/13 06:00:00+00
7991,,Not on file,,,,Not on file,2007/11/12 06:00:00+00
7992,50,Good,PM2.5,,,Not on file,2007/11/12 06:00:00+00
7993,48,Good,PM2.5,,,Not on file,2007/11/11 06:00:00+00
7994,52,Moderate,PM2.5,,,Not on file,2007/11/10 06:00:00+00
7995,42,Good,PM2.5,,,Not on file,2007/11/09 06:00:00+00
7996,33,Good,PM2.5,,,Not on file,2007/11/08 06:00:00+00
7997,22,Good,PM2.5,,,Not on file,2007/11/07 06:00:00+00
7998,52,Moderate,PM2.5,,,Not on file,2007/11/06 06:00:00+00
7999,42,Good,PM2.5,,,Not on file,2007/11/05 06:00:00+00
8000,46,Good,PM2.5,,,Not on file,2007/11/04 05:00:00+00
8001,35,Good,PM2.5,,,Not on file,2007/11/03 05:00:00+00
8002,40,Good,PM2.5,,,Not on file,2007/11/02 05:00:00+00
8003,59,Moderate,PM2.5,,,Not on file,2007/11/01 05:00:00+00
8004,53,Moderate,PM2.5,1,Ragweed,Slight,2007/10/31 05:00:00+00
8005,43,Good,PM2.5,1,Ragweed,Slight,2007/10/30 05:00:00+00
8006,,Not on file,,,,Not on file,2007/10/30 05:00:00+00
8007,32,Good,PM2.5,3,Ragweed,Slight,2007/10/29 05:00:00+00
8008,40,Good,PM2.5,,,Not on file,2007/10/28 05:00:00+00
8009,32,Good,PM2.5,3,Ragweed,Slight,2007/10/28 05:00:00+00
8010,35,Good,PM2.5,,,Not on file,2007/10/27 05:00:00+00
8011,33,Good,PM2.5,2,Ragweed,Slight,2007/10/26 05:00:00+00
8012,,Not on file,,,,Not on file,2007/10/25 05:00:00+00
8013,14,Good,PM2.5,3,Ragweed,Slight,2007/10/25 05:00:00+00
8014,17,Good,PM2.5,3,Ragweed,Slight,2007/10/24 05:00:00+00
8015,43,Good,PM2.5,4,Grass, Ragweed,2007/10/23 05:00:00+00
8016,46,Good,Ozone 8-hr,3,Grass, Ragweed,2007/10/22 05:00:00+00
8017,34,Good,Ozone 8-hr,,,Not on file,2007/10/21 05:00:00+00
8018,26,Good,Ozone 8-hr,,,Not on file,2007/10/20 05:00:00+00
8019,34,Good,PM2.5,5,Grass, Ragweed,2007/10/19 05:00:00+00
8020,,Not on file,,,,Not on file,2007/10/18 05:00:00+00
8021,,Not on file,,,,Not on file,2007/10/18 05:00:00+00
8022,46,Good,PM2.5,4,Grass, Ragweed,2007/10/18 05:00:00+00
8023,56,Moderate,PM2.5,5,Grass, Ragweed,2007/10/17 05:00:00+00
8024,55,Moderate,PM2.5,7,Grass, Ragweed,2007/10/16 05:00:00+00
8025,52,Moderate,PM2.5,4,Grass, Ragweed,2007/10/15 05:00:00+00
8026,46,Good,PM2.5,,,Not on file,2007/10/14 05:00:00+00
8027,36,Good,PM2.5,,,Not on file,2007/10/13 05:00:00+00
8028,25,Good,PM2.5,5,Grass, Ragweed,2007/10/12 05:00:00+00
8029,30,Good,Ozone 8-hr,5,Grass, Ragweed,2007/10/11 05:00:00+00
8030,40,Good,PM2.5,6,Grass, Ragweed,2007/10/10 05:00:00+00
8031,58,Moderate,PM2.5,7,Grass, Ragweed,2007/10/09 05:00:00+00
8032,49,Good,PM2.5,15,Grass, Ragweed,2007/10/08 05:00:00+00
8033,30,Good,Ozone 8-hr,,,Not on file,2007/10/07 05:00:00+00
8034,29,Good,PM2.5,,,Not on file,2007/10/06 05:00:00+00
8035,28,Good,PM2.5,8,Grass, Ragweed,2007/10/05 05:00:00+00
8036,42,Good,PM2.5,6,Grass, Ragweed,2007/10/04 05:00:00+00
8037,59,Moderate,PM2.5,7,Grass, Ragweed,2007/10/03 05:00:00+00
8038,44,Good,PM2.5,8,Grass, Ragweed,2007/10/02 05:00:00+00
8039,49,Good,Ozone 8-hr,12,Grass, Ragweed,2007/10/01 05:00:00+00
8040,43,Good,Ozone 8-hr,,,Not on file,2007/09/30 05:00:00+00
8041,36,Good,Ozone 8-hr,,,Not on file,2007/09/29 05:00:00+00
8042,43,Good,PM2.5,16,Grass, Ragweed,2007/09/28 05:00:00+00
8043,51,Moderate,PM2.5,22,Grass, Ragweed,2007/09/27 05:00:00+00
8044,48,Good,PM2.5,28,Grass, Ragweed,2007/09/26 05:00:00+00
8045,47,Good,PM2.5,16,Grass, Ragweed,2007/09/25 05:00:00+00
8046,45,Good,PM2.5,23,Grass, Ragweed,2007/09/24 05:00:00+00
8047,39,Good,PM2.5,,,Not on file,2007/09/23 05:00:00+00
8048,66,Moderate,PM2.5,,,Not on file,2007/09/22 05:00:00+00
8049,78,Moderate,PM2.5,42,Grass, Ragweed,2007/09/21 05:00:00+00
8050,72,Moderate,Ozone 8-hr,43,Grass, Ragweed,2007/09/20 05:00:00+00
8051,,Not on file,,,,Not on file,2007/09/19 05:00:00+00
8052,70,Moderate,PM2.5,32,Grass, Ragweed,2007/09/19 05:00:00+00
8053,61,Moderate,PM2.5,7,Grass, Ragweed,2007/09/18 05:00:00+00
8054,36,Good,Ozone 8-hr,7,Grass, Ragweed,2007/09/17 05:00:00+00
8055,,Not on file,,,,Not on file,2007/09/16 05:00:00+00
8056,28,Good,Ozone 8-hr,,,Not on file,2007/09/16 05:00:00+00
8057,46,Good,PM2.5,,,Not on file,2007/09/15 05:00:00+00
8058,47,Good,Ozone 8-hr,12,Grass, Ragweed,2007/09/14 05:00:00+00
8059,43,Good,Ozone 8-hr,19,Grass, Ragweed,2007/09/13 05:00:00+00
8060,44,Good,PM2.5,11,Grass, Ragweed,2007/09/12 05:00:00+00
8061,31,Good,PM2.5,18,Grass, Ragweed,2007/09/11 05:00:00+00
8062,39,Good,PM2.5,56,Grass, Ragweed,2007/09/10 05:00:00+00
8063,50,Good,PM2.5,,,Not on file,2007/09/09 05:00:00+00
8064,45,Good,PM2.5,,,Not on file,2007/09/08 05:00:00+00
8065,93,Moderate,PM2.5,13,Grass, Ragweed,2007/09/07 05:00:00+00
8066,98,Moderate,PM2.5,6,, Grass,2007/09/06 05:00:00+00
8067,93,Moderate,PM2.5,8,Grass, Ragweed,2007/09/05 05:00:00+00
8068,90,Moderate,PM2.5,8,Grass, Ragweed,2007/09/04 05:00:00+00
8069,92,Moderate,PM2.5,,,Not on file,2007/09/03 05:00:00+00
8070,94,Moderate,PM2.5,,,Not on file,2007/09/02 05:00:00+00
8071,71,Moderate,PM2.5,,,Not on file,2007/09/01 05:00:00+00
8072,54,Moderate,PM2.5,17,Grass, Ragweed,2007/08/31 05:00:00+00
8073,49,Good,PM2.5,14,Grass, Ragweed,2007/08/30 05:00:00+00
8074,83,Moderate,PM2.5,7,, Grass,2007/08/29 05:00:00+00
8075,72,Moderate,Ozone 8-hr,5,Grass, Ragweed,2007/08/28 05:00:00+00
8076,49,Good,PM2.5,6,Grass, Ragweed,2007/08/27 05:00:00+00
8077,49,Good,PM2.5,,,Not on file,2007/08/26 05:00:00+00
8078,69,Moderate,PM2.5,,,Not on file,2007/08/25 05:00:00+00
8079,60,Moderate,PM2.5,5,Grass, Ragweed,2007/08/24 05:00:00+00
8080,57,Moderate,PM2.5,5,Grass, Ragweed,2007/08/23 05:00:00+00
8081,,Not on file,,,,Not on file,2007/08/23 05:00:00+00
8082,51,Moderate,PM2.5,6,Grass, Ragweed,2007/08/22 05:00:00+00
8083,60,Moderate,PM2.5,6,Grass, Ragweed,2007/08/21 05:00:00+00
8084,82,Moderate,PM2.5,1,Grass,Slight,2007/08/20 05:00:00+00
8085,61,Moderate,Ozone 8-hr,,,Not on file,2007/08/19 05:00:00+00
8086,75,Moderate,PM2.5,,,Not on file,2007/08/18 05:00:00+00
8087,97,Moderate,Ozone 8-hr,2,Grass,Slight,2007/08/17 05:00:00+00
8088,140,Unhealthy for Sensitive Groups,Ozone 8-hr,1,Grass,Slight,2007/08/16 05:00:00+00
8089,109,Unhealthy for Sensitive Groups,Ozone 8-hr,3,Grass,Slight,2007/08/15 05:00:00+00
8090,76,Moderate,PM2.5,2,Grass,Slight,2007/08/14 05:00:00+00
8091,51,Moderate,PM2.5,3,Grass,Slight,2007/08/13 05:00:00+00
8092,55,Moderate,PM2.5,,,Not on file,2007/08/12 05:00:00+00
8093,58,Moderate,PM2.5,,,Not on file,2007/08/11 05:00:00+00
8094,67,Moderate,PM2.5,3,Grass,Slight,2007/08/10 05:00:00+00
8095,60,Moderate,PM2.5,3,Grass,Slight,2007/08/09 05:00:00+00
8096,55,Moderate,PM2.5,3,Grass,Slight,2007/08/08 05:00:00+00
8097,77,Moderate,PM2.5,2,Grass,Slight,2007/08/07 05:00:00+00
8098,86,Moderate,PM2.5,4,Grass,Slight,2007/08/06 05:00:00+00
8099,101,Unhealthy for Sensitive Groups,PM2.5,,,Not on file,2007/08/05 05:00:00+00
8100,106,Unhealthy for Sensitive Groups,PM2.5,,,Not on file,2007/08/04 05:00:00+00
8101,73,Moderate,PM2.5,2,Grass,Slight,2007/08/03 05:00:00+00
8102,92,Moderate,PM2.5,3,Grass,Slight,2007/08/02 05:00:00+00
8103,114,Unhealthy for Sensitive Groups,PM2.5,2,Grass,Slight,2007/08/01 05:00:00+00
8104,85,Moderate,PM2.5,3,Grass,Slight,2007/07/31 05:00:00+00
8105,69,Moderate,PM2.5,2,Grass,Slight,2007/07/30 05:00:00+00
8106,76,Moderate,PM2.5,,,Not on file,2007/07/29 05:00:00+00
8107,73,Moderate,PM2.5,,,Not on file,2007/07/28 05:00:00+00
8108,64,Moderate,Ozone 8-hr,2,Grass,Slight,2007/07/27 05:00:00+00
8109,46,Good,PM2.5,3,Grass,Slight,2007/07/26 05:00:00+00
8110,51,Moderate,PM2.5,4,Grass,Slight,2007/07/25 05:00:00+00
8111,78,Moderate,PM2.5,6,Grass,Moderate,2007/07/24 05:00:00+00
8112,53,Moderate,PM2.5,9,Grass,Moderate,2007/07/23 05:00:00+00
8113,53,Moderate,PM2.5,,,Not on file,2007/07/22 05:00:00+00
8114,36,Good,PM2.5,,,Not on file,2007/07/21 05:00:00+00
8115,54,Moderate,PM2.5,10,Grass,Moderate,2007/07/20 05:00:00+00
8116,57,Moderate,PM2.5,4,Grass,Slight,2007/07/19 05:00:00+00
8117,52,Moderate,PM2.5,6,Grass,Moderate,2007/07/18 05:00:00+00
8118,44,Good,PM2.5,12,Grass,Moderate,2007/07/17 05:00:00+00
